,count,mean,std,min,50%,max
MRI_bw0.25,8565.0,0.40836297433816593,0.2801981626039991,5.466620606870931e-07,0.362606072816663,0.9999264721991444
R_t,8565.0,0.007434170121705557,0.04515977567553236,-0.3296682189068234,0.0118513424855541,0.2511442660122496
sigma_t,8565.0,0.15517105092461075,0.09672764842297779,0.0347276566606292,0.131938312839663,0.9683469240781228
DP_t,8565.0,0.02014237639388953,0.005672689755089933,0.0110852306131882,0.0191849183723404,0.038834006251628
CAPE_t,8565.0,26.565703129974587,6.448840479231925,13.323667656863933,25.946798218420128,44.19793976104056
VIX_t,8565.0,19.583300642624838,7.9085427131867245,9.140000343322754,17.770000457763672,82.69000244140625
Future_ExRet,8564.0,0.0002667572967795677,0.011444042038865466,-0.1199405524039344,0.00048221881261569996,0.115800369515137
Future_Volatility,8550.0,0.15140546272560704,0.09448528060070581,0.0338907226684377,0.12862965382366182,0.945009833847327
