,count,mean,std,min,50%,max
MRI_bw0.25,407.0,0.4122715550573224,0.2833917597484594,0.000177539670905,0.3629032117414998,0.999859327390922
R_t,407.0,0.006678752209273028,0.04398751777336847,-0.1636253274914593,0.0098269376239445,0.1384806181026603
sigma_t,407.0,0.15458077851163762,0.09608703540219546,0.0482087697370919,0.1313196039797969,0.9395830648067188
DP_t,407.0,0.020189720042794027,0.005709956034067703,0.0110852306131882,0.0191874603474801,0.038834006251628
CAPE_t,407.0,26.525975338998776,6.469356454842095,13.323667656863933,25.93178330906902,44.19793976104056
VIX_t,407.0,19.67950859116688,7.556225661183881,9.510000228881836,18.020000457763672,59.88999938964844
Future_ExRet,407.0,0.005410833238447871,0.0430049120460435,-0.1715245240177706,0.0090912087488552,0.1247440381652786
Future_Volatility,407.0,0.15501594161213744,0.0969561432078409,0.0408414099505837,0.1306928254409883,0.9342102470636156
