Date,Close,VIX_t,ret_d,R_t,sigma_t,MRI_t,MRI_bw0.125,MRI_bw0.25,MRI_bw0.5,MRI_bw1.0,MRI_bw5.0,Mkt_RF_t,SMB_t,HML_t,RF_t
1985-02-01,178.6300048828125,,-0.00556699867960464,0.08543475076168772,0.12251564048958853,,,,,,,-0.0045000000000000005,0.003,0.0034000000000000002,0.0003
1985-02-04,180.35000610351562,,0.009628848310402782,0.10184515013239581,0.1190851343832041,,,,,,,0.0097,-0.004699999999999999,-0.0046,0.0003
1985-02-05,180.61000061035156,,0.001441610745977595,0.09967117979589224,0.11954028561145581,,,,,,,0.003,0.004,-0.001,0.0003
1985-02-06,180.42999267578125,,-0.000996666485587716,0.10024993372722646,0.11921674689849371,,,,,,,0.0008,0.005699999999999999,-0.0022,0.0003
1985-02-07,181.82000732421875,,0.007703900154423016,0.10073868135530728,0.11935301266990649,,,,,,,0.0079,0.0003,-0.0038,0.0003
1985-02-08,182.19000244140625,,0.0020349527130296696,0.08246690680380087,0.10754246207767501,,,,,,,0.0024,0.0023,0.0018,0.0003
1985-02-11,180.50999450683594,,-0.00922118619055734,0.07504014394569314,0.1148621815448657,,,,,,,-0.0078000000000000005,0.0055000000000000005,0.0034999999999999996,0.0003
1985-02-12,180.55999755859375,,0.00027700987911738473,0.058940844381734525,0.1066145935885391,,,,,,,-0.0005,0.0009,0.0039000000000000003,0.0003
1985-02-13,183.35000610351562,,0.015451974870660301,0.07341495652571628,0.115212686717938,,,,,,,0.013500000000000002,-0.0073,-0.0018,0.0003
1985-02-14,182.41000366210938,,-0.005126819798825344,0.06554121771534782,0.11891597215233514,,,,,,,-0.0031,0.0045000000000000005,0.0007000000000000001,0.0003
1985-02-15,181.60000610351562,,-0.004440532549377929,0.06366784190238928,0.12013152967464834,,,,,,,-0.0042,0.0029,0.0006,0.0003
1985-02-19,181.3300018310547,,-0.0014868076177653178,0.058428636930258016,0.12109625581039364,,,,,,,-0.0014000000000000002,-0.0007000000000000001,0.0012,0.0003
1985-02-20,181.17999267578125,,-0.0008272715698376398,0.03395535635059699,0.09697646795428418,,,,,,,0.0002,0.002,-0.003,0.0003
1985-02-21,180.19000244140625,,-0.005464125589995872,0.026840704516429392,0.10002950316945042,,,,,,,-0.0055000000000000005,0.0018,0.002,0.0003
1985-02-22,179.36000061035156,,-0.0046062590588209495,0.011618711354406397,0.09626385916488343,,,,,,,-0.0039000000000000003,-0.0003,0.0029,0.0003
1985-02-25,179.22999572753906,,-0.0007248265074157878,0.014260590334039813,0.09535473388072695,,,,,,,-0.0025,-0.006,0.0023,0.0003
1985-02-26,181.1699981689453,,0.010824094669708018,0.021539283529542264,0.10122660303267815,,,,,,,0.0083,-0.0072,-0.0067,0.0003
1985-02-27,180.7100067138672,,-0.002539004579826587,0.018658471991347625,0.10195990045380504,,,,,,,-0.0019,0.0014000000000000002,0.0012,0.0003
1985-02-28,181.17999267578125,,0.0026007744145470912,0.011161960496442802,0.096685024042384,,,,,,,0.0019,-0.0012,-0.0029,0.0003
1985-03-01,183.22999572753906,,0.01131473194960475,0.021405855125457007,0.10364563207747217,,,,,,,0.0104,-0.0026,-0.0034000000000000002,0.0003
1985-03-04,182.05999755859375,,-0.006385407390856912,0.013527766017523257,0.10676211304849581,,,,,,,-0.0053,0.0046,0.0017000000000000001,0.0003
1985-03-05,182.22999572753906,,0.0009337480568216705,0.02015333788457485,0.10433080156137574,,,,,,,0.0005,-0.0009,0.003,0.0003
1985-03-06,180.64999389648438,,-0.008670371882228523,0.0016633644736145925,0.10445481632911316,,,,,,,-0.0078000000000000005,0.0051,0.006,0.0003
1985-03-07,179.50999450683594,,-0.006310542087821336,-0.006090504954311959,0.10662930871437401,,,,,,,-0.0058,0.0024,0.0068000000000000005,0.0003
1985-03-08,179.10000610351562,,-0.0022839307886263205,-0.007371205599146169,0.10683297245656846,,,,,,,-0.0027,0.0008,0.0021,0.0003
1985-03-11,178.7899932861328,,-0.001730948111769659,-0.016664909889057777,0.10281621901103705,,,,,,,-0.0022,-0.002,0.0014000000000000002,0.0003
1985-03-12,179.66000366210938,,0.004866102179355236,-0.013886595012866043,0.104250635609138,,,,,,,0.0032,-0.0052,0.0032,0.0003
1985-03-13,178.19000244140625,,-0.008182128413332324,-0.012852429981885738,0.10323078705415581,,,,,,,-0.0086,0.0012,0.008199999999999999,0.0003
1985-03-14,177.83999633789062,,-0.001964229747573598,-0.015064251536780482,0.10328398234060446,,,,,,,-0.0015,0.0011,0.001,0.0003
1985-03-15,176.52999877929688,,-0.007366158263435785,-0.037196657197645866,0.08732989283469442,,,,,,,-0.0046,0.0055000000000000005,-0.0008,0.0003
1985-03-18,176.8800048828125,,0.0019827004244938884,-0.030316313076449886,0.08737881785193582,,,,,,,-0.0012,-0.005,0.0018,0.0003
1985-03-19,179.5399932861328,,0.015038378165370458,-0.011343682533846211,0.1035397407046264,,,,,,,0.0121,-0.0098,-0.0073,0.0003
1985-03-20,179.0800018310547,,-0.0025620556548926476,-0.012408316204046144,0.10373268210622767,,,,,,,-0.0021,0.0007000000000000001,0.0023,0.0003
1985-03-21,179.35000610351562,,0.001507729895578569,-0.010100378884220218,0.10397596238013371,,,,,,,0.0014000000000000002,-0.0005,0.001,0.0003
1985-03-22,179.0399932861328,,-0.0017285353043360319,-0.00638220289523217,0.1025068794480601,,,,,,,-0.0021,-0.0003,0.0022,0.0003
1985-03-25,177.97000122070312,,-0.005976274047998165,-0.007749773555521533,0.10334103994096108,,,,,,,-0.005699999999999999,-0.0018,0.008199999999999999,0.0003
1985-03-26,178.42999267578125,,0.0025846572564085513,-0.004463555603571812,0.10382469365722188,,,,,,,0.0016,-0.0027,0.0012,0.0003
1985-03-27,179.5399932861328,,0.006220930650199019,-0.008997101613328229,0.09877191588343466,,,,,,,0.005699999999999999,-0.0018,-0.0017000000000000001,0.0003
1985-03-28,179.5399932861328,,0.0,-0.006474535909829049,0.09847411508958193,,,,,,,0.001,0.0013,0.0011,0.0003
1985-03-29,180.66000366210938,,0.00623822222267556,-0.0028700134379759934,0.1006031491156861,,,,,,,0.005600000000000001,-0.0014000000000000002,0.002,0.0003
1985-04-01,181.27000427246094,,0.0033765116682520357,-0.010696891888774651,0.0926832346384273,,,,,,,0.0028000000000000004,-0.0017000000000000001,0.0001,0.0003
1985-04-02,180.52999877929688,,-0.004082338366648841,-0.008403816323267033,0.09117024631740951,,,,,,,-0.0036,0.0028000000000000004,0.0024,0.0003
1985-04-03,179.11000061035156,,-0.007865718598277449,-0.017121194042348353,0.09459653717439746,,,,,,,-0.0074,0.0026,0.0055000000000000005,0.0003
1985-04-04,179.02999877929688,,-0.00044666311642049816,-0.008967590212683785,0.09016699712991205,,,,,,,-0.0009,-0.0007000000000000001,0.0011,0.0003
1985-04-08,178.02999877929688,,-0.005585656073386791,-0.008244642486926801,0.08960285461630838,,,,,,,-0.0045000000000000005,0.003,0.0055000000000000005,0.0003
1985-04-09,178.2100067138672,,0.0010111101264089761,-0.004969287321710314,0.0894471056060839,,,,,,,0.0004,-0.0012,0.0017000000000000001,0.0003
1985-04-10,179.4199981689453,,0.006789694234291099,0.003523714449746862,0.09245552116837795,,,,,,,0.0059,-0.0012,-0.0024,0.0003
1985-04-11,180.19000244140625,,0.0042916301433459925,0.002950009843557977,0.092109700481949,,,,,,,0.0043,-0.0008,-0.0006,0.0003
1985-04-12,180.5399932861328,,0.0019423433042040639,0.013188118371002977,0.08710237102552655,,,,,,,0.0015,-0.001,0.0,0.0003
1985-04-15,180.9199981689453,,0.0021048238448211354,0.017318949024283548,0.08671006832578221,,,,,,,0.002,-0.0012,0.0011,0.0003
1985-04-16,181.1999969482422,,0.0015476386365835815,0.02645441682002092,0.08142810521169368,,,,,,,0.0015,-0.0003,-0.0012,0.0003
1985-04-17,181.67999267578125,,0.0026489830884277588,0.02713697230022616,0.08153560294064233,,,,,,,0.0021,0.0003,-0.0001,0.0003
1985-04-18,180.83999633789062,,-0.004623493900011599,0.007240743568960761,0.0668900137754032,,,,,,,-0.0046,0.0038,0.0039000000000000003,0.0003
1985-04-19,181.11000061035156,,0.0014930561708066392,0.011335708948741141,0.06613478456173646,,,,,,,0.0009,-0.0019,0.0016,0.0003
1985-04-22,180.6999969482422,,-0.002263837782163547,0.007527130185584596,0.06673096511865029,,,,,,,-0.0029,0.0003,0.0021,0.0003
1985-04-23,181.8800048828125,,0.006530204507464887,0.015862442488706607,0.06953902694398655,,,,,,,0.0054,-0.0045000000000000005,-0.0009,0.0003
1985-04-24,182.25999450683594,,0.0020892325369590292,0.02410514837729716,0.06517197370389827,,,,,,,0.0014000000000000002,-0.0011,0.0012,0.0003
1985-04-25,183.42999267578125,,0.006419391003007036,0.02802219472757206,0.06755124722207204,,,,,,,0.0049,-0.0038,0.0024,0.0003
1985-04-26,182.17999267578125,,-0.006814588943529043,0.014704241329902779,0.07066931534193424,,,,,,,-0.0053,0.0049,0.0002,0.0003
1985-04-29,180.6300048828125,,-0.00850800227952142,0.006071135331628064,0.07754929429777088,,,,,,,-0.008199999999999999,0.0024,0.008100000000000001,0.0003
1985-04-30,179.8300018310547,,-0.00442895991879555,-0.004594275513284285,0.07604598353533167,,,,,,,-0.0052,0.0001,0.0044,0.0003
1985-05-01,178.3699951171875,,-0.008118816098544146,-0.01599828480676002,0.07956281359125138,,,,,,,-0.0067,0.0044,0.005600000000000001,0.0003
1985-05-02,179.00999450683594,,0.0035880439937667763,-0.00841967696637047,0.07995775716844827,,,,,,,0.0014000000000000002,-0.0048,0.0028000000000000004,0.0003
1985-05-03,180.0800018310547,,0.005977360801370679,0.005415673147214806,0.0780070559457957,,,,,,,0.0058,-0.0039000000000000003,-0.0022,0.0003
1985-05-06,179.99000549316406,,-0.0004997575354039885,0.005362267331804338,0.07801340780422357,,,,,,,0.0004,-0.0003,0.0015,0.0003
1985-05-07,180.75999450683594,,0.004277954276195262,0.015334470292972524,0.07615132534821092,,,,,,,0.004,-0.0022,-0.0018,0.0003
1985-05-08,180.6199951171875,,-0.0007745042813837033,0.013523305720928303,0.07632104461545147,,,,,,,-0.0001,0.0017000000000000001,-0.0019,0.0003
1985-05-09,181.9199981689453,,0.007197448161342157,0.0139337867880589,0.0767461778656214,,,,,,,0.0073,-0.0013,-0.0031,0.0003
1985-05-10,184.27999877929688,,0.012972738753877389,0.022698242313530237,0.08710070942409823,,,,,,,0.013000000000000001,-0.0025,-0.0078000000000000005,0.0003
1985-05-13,184.61000061035156,,0.0017907631497757759,0.022543522075844535,0.08708346202115673,,,,,,,0.0015,-0.0006,-0.0024,0.0003
1985-05-14,183.8699951171875,,-0.004008479988719338,0.016305532711134774,0.08873316426304097,,,,,,,-0.0031,0.0025,0.0044,0.0003
1985-05-15,184.5399932861328,,0.0036438689657782852,0.018432651181802484,0.0892556578514477,,,,,,,0.0029,-0.0018,0.0001,0.0003
1985-05-16,185.66000366210938,,0.006069201347807418,0.021906710407186614,0.09087887103107702,,,,,,,0.0054,-0.0024,0.0007000000000000001,0.0003
1985-05-17,187.4199981689453,,0.009479664290209966,0.03638576622596412,0.09289831827100692,,,,,,,0.0091,-0.0028000000000000004,-0.0034000000000000002,0.0003
1985-05-20,189.72000122070312,,0.012271919081359384,0.04754017216793849,0.09981364504217531,,,,,,,0.011699999999999999,-0.0046,-0.0045000000000000005,0.0003
1985-05-21,189.63999938964844,,-0.0004216836946022706,0.04947428108682783,0.0989683656860404,,,,,,,-0.0005,-0.0009,-0.0006,0.0003
1985-05-22,188.55999755859375,,-0.0056950107283835205,0.036727471390190836,0.10144623307296888,,,,,,,-0.005699999999999999,0.0018,-0.0006,0.0003
1985-05-23,187.60000610351562,,-0.0050911723987470126,0.02929886841667506,0.10414685249647405,,,,,,,-0.004699999999999999,0.002,0.0019,0.0003
1985-05-24,188.2899932861328,,0.0036779699369331453,0.026495125139877063,0.10290653037894265,,,,,,,0.0031,-0.0016,-0.001,0.0003
1985-05-28,187.86000061035156,,-0.0022836724792263396,0.031178000674743744,0.09956641173239428,,,,,,,-0.0017000000000000001,0.0001,0.0025,0.0003
1985-05-29,187.67999267578125,,-0.0009582025656631465,0.03902999281621322,0.09325697340152778,,,,,,,-0.0008,0.001,-0.002,0.0003
1985-05-30,187.75,,0.0003730143166602584,0.044041584208990514,0.09063559780521961,,,,,,,-0.0002,-0.0007000000000000001,0.0022,0.0003
1985-05-31,189.5500030517578,,0.009587233298310682,0.06267874777495597,0.08620161128932216,,,,,,,0.0075,-0.0053,0.0003,0.0003
1985-06-03,189.32000732421875,,-0.0012133775987134277,0.05759462115948555,0.08732521887818963,,,,,,,0.0005,0.0008,-0.0017000000000000001,0.0003
1985-06-04,190.0399932861328,,0.0038030104271074006,0.0553087036528479,0.08661406615667923,,,,,,,0.0037,-0.0022,-0.0028000000000000004,0.0003
1985-06-05,190.16000366210938,,0.0006315006325845474,0.05650312716575567,0.08619472654597542,,,,,,,0.0013,0.0021,0.0002,0.0003
1985-06-06,191.05999755859375,,0.004732824353977039,0.056981651719226534,0.08631830124489609,,,,,,,0.0036,-0.0038,-0.0027,0.0003
1985-06-07,189.67999267578125,,-0.007222887576920911,0.05016054591694319,0.09223531510060048,,,,,,,-0.0060999999999999995,0.0046,0.002,0.0003
1985-06-10,189.50999450683594,,-0.00089623669079264,0.041721616173511444,0.09112972626133214,,,,,,,-0.0012,-0.0026,0.0034999999999999996,0.0003
1985-06-11,189.0399932861328,,-0.002480086720102581,0.025830228664895705,0.08296481046403496,,,,,,,-0.0022,0.0024,0.0038,0.0003
1985-06-12,187.61000061035156,,-0.007564498130386621,0.01625047391843082,0.08832192317610375,,,,,,,-0.0060999999999999995,0.0042,0.0076,0.0003
1985-06-13,185.3300018310547,,-0.012152863769944844,0.007940429393804349,0.09787773396198304,,,,,,,-0.0111,0.005,0.006500000000000001,0.0003
1985-06-14,187.10000610351562,,0.009550554443281456,0.01387240116245958,0.10238329447789031,,,,,,,0.0074,-0.0055000000000000005,0.0003,0.0003
1985-06-17,186.52999877929688,,-0.0030465382449179623,0.004685958741931451,0.10119587210929472,,,,,,,-0.0026,0.0017000000000000001,0.001,0.0003
1985-06-18,187.33999633789062,,0.004342451958905258,-0.0004268585627803523,0.09675435581630598,,,,,,,0.0037,-0.0018,0.0029,0.0003
1985-06-19,186.6300048828125,,-0.0037898551775220612,-0.016287140617799234,0.08653875602538504,,,,,,,-0.0022,0.0036,-0.0004,0.0003
1985-06-20,186.72999572753906,,0.0005357704662192209,-0.015344883312988555,0.08665045151969898,,,,,,,-0.0007000000000000001,-0.0011,0.0016,0.0003
1985-06-21,189.61000061035156,,0.015423365012093626,0.005568535560844579,0.10106200726506012,,,,,,,0.0106,-0.008,-0.0004,0.0003
1985-06-24,189.14999389648438,,-0.002426067783273256,0.008262194789660615,0.09968841920378071,,,,,,,0.0003,0.0019,-0.0059,0.0003
1985-06-25,189.74000549316406,,0.0031192789622958017,0.007700952035341269,0.09947625721752369,,,,,,,0.0034999999999999996,0.002,-0.0058,0.0003
1985-06-26,190.05999755859375,,0.0016864765266448867,0.011710832221305534,0.09908467433723173,,,,,,,0.0016,-0.0002,-0.0034000000000000002,0.0003
1985-06-27,191.22999572753906,,0.006155941197382164,0.018915191764156125,0.10075009050371994,,,,,,,0.0059,-0.0008,-0.003,0.0003
1985-06-28,191.85000610351562,,0.003242223447308623,0.021837582442160386,0.10104656602459218,,,,,,,0.0029,0.0021,0.0003,0.0003
1985-07-01,192.42999267578125,,0.0030231251176122687,0.01519382525800883,0.09651433792695659,,,,,,,0.0027,-0.0009,-0.0011,0.0003
1985-07-02,192.00999450683594,,-0.002182602426498814,0.01420867884296273,0.09681890567285317,,,,,,,-0.0012,0.0029,0.0014000000000000002,0.0003
1985-07-03,191.4499969482422,,-0.0029165021332980823,0.007419510165875609,0.09689453054226474,,,,,,,-0.002,0.0027,0.0014000000000000002,0.0003
1985-07-05,192.52000427246094,,0.005588964958343823,0.012410604569323525,0.09857060302139892,,,,,,,0.0053,0.0001,0.0007000000000000001,0.0003
1985-07-08,191.92999267578125,,-0.003064676831425195,0.0045535178912619045,0.09815720941264709,,,,,,,-0.0031,0.0012,0.0027,0.0003
1985-07-09,191.0500030517578,,-0.004584951063432596,0.007222745829172927,0.09603438093916576,,,,,,,-0.0037,0.0018,0.0058,0.0003
1985-07-10,192.3699951171875,,0.0069091444351983,0.01509155555512609,0.09852189159762552,,,,,,,0.0059,-0.0009,-0.0013,0.0003
1985-07-11,192.94000244140625,,0.0029630781238598747,0.02063060354308388,0.0980893815799028,,,,,,,0.0034000000000000002,0.0026,-0.003,0.0003
1985-07-12,193.2899932861328,,0.0018139879770804335,0.030275532526531368,0.09303226078916245,,,,,,,0.0021,0.0014000000000000002,0.0003,0.0003
1985-07-15,192.72000122070312,,-0.002948895883016056,0.039874814205123066,0.08074266540118699,,,,,,,-0.0015,0.0037,0.0005,0.0003
1985-07-16,194.72000122070312,,0.010377750038043976,0.04072685659332165,0.08177756032749162,,,,,,,0.0098,-0.001,-0.005600000000000001,0.0003
1985-07-17,195.64999389648438,,0.00477605109876289,0.04889291361642223,0.0802730289643425,,,,,,,0.0037,0.0021,-0.0053,0.0003
1985-07-18,194.3800048828125,,-0.006491127284899423,0.03757878019931393,0.0853886824286483,,,,,,,-0.005699999999999999,0.0043,0.0002,0.0003
1985-07-19,195.1300048828125,,0.0038584215513943754,0.04554465936673613,0.08319388067665566,,,,,,,0.003,0.0040999999999999995,0.0004,0.0003
1985-07-22,194.35000610351562,,-0.003997328754054563,0.040807639641865734,0.08573578841335074,,,,,,,-0.0045000000000000005,0.001,-0.0055000000000000005,0.0003
1985-07-23,192.5500030517578,,-0.009261656780185978,0.01550552413871853,0.07913949023340794,,,,,,,-0.0084,0.006999999999999999,-0.0116,0.0003
1985-07-24,191.5800018310547,,-0.005037658817602764,0.012846989230674621,0.08095421383294552,,,,,,,-0.0062,0.0014000000000000002,0.0031,0.0003
1985-07-25,192.05999755859375,,0.0025054584139858616,0.012227216181424971,0.08074313076193003,,,,,,,0.0008,-0.0007000000000000001,0.0003,0.0003
1985-07-26,192.39999389648438,,0.0017702610757708293,0.01231188239476455,0.08075797134550551,,,,,,,0.0011,-0.0012,-0.0003,0.0003
1985-07-29,189.60000610351562,,-0.014552951568570283,-0.008523713122630672,0.09362794902525556,,,,,,,-0.0139,0.0034999999999999996,0.0022,0.0003
1985-07-30,189.92999267578125,,0.001740435451702771,-0.010007888280693655,0.09303633539369237,,,,,,,0.0005,-0.0037,0.003,0.0003
1985-07-31,190.9199981689453,,0.005212475813938688,-0.007846981054455915,0.09436940317094596,,,,,,,0.0049,-0.0023,-0.0045000000000000005,0.0003
1985-08-01,192.11000061035156,,0.0062329900105762,0.0005208380103987054,0.09679124691198743,,,,,,,0.006999999999999999,-0.0007000000000000001,-0.0045000000000000005,0.0002
1985-08-02,191.47999572753906,,-0.0032793965999214914,0.0001566925033955613,0.09693908407535262,,,,,,,-0.0023,0.0046,0.0007000000000000001,0.0002
1985-08-05,190.6199951171875,,-0.004491333975039757,-0.009869151844524526,0.09593342548806073,,,,,,,-0.0053,-0.003,0.0005,0.0002
1985-08-06,187.92999267578125,,-0.014111858725799009,-0.02084093238495044,0.10674398079925125,,,,,,,-0.012,0.0027,0.001,0.0002
1985-08-07,187.67999267578125,,-0.0013302826038593674,-0.01763941545221326,0.10595182418517125,,,,,,,-0.0029,-0.0029,0.0046,0.0002
1985-08-08,188.9499969482422,,0.006766860198331726,-0.017778230783142224,0.10582200975347343,,,,,,,0.006999999999999999,-0.0038,0.0037,0.0002
1985-08-09,188.32000732421875,,-0.0033341605408758745,-0.023945242348540674,0.10522272414019421,,,,,,,-0.0023,0.0016,-0.0013,0.0002
1985-08-12,187.6300048828125,,-0.0036639890323406643,-0.02928236639204429,0.10500083817583086,,,,,,,-0.0034000000000000002,-0.0012,0.0012,0.0002
1985-08-13,187.3000030517578,,-0.0017587902918874132,-0.02812369310198548,0.10485952409970883,,,,,,,-0.0019,-0.0001,0.0038,0.0002
1985-08-14,187.41000366210938,,0.0005872963617687965,-0.03754107186096578,0.0962059422866379,,,,,,,0.0009,0.0004,0.0018,0.0002
1985-08-15,187.25999450683594,,-0.0008004330203412735,-0.0428826969148155,0.09329646647623242,,,,,,,-0.0006,0.0018,0.0034000000000000002,0.0002
1985-08-16,186.10000610351562,,-0.006194534002712304,-0.04259696764741161,0.09312481016862902,,,,,,,-0.005600000000000001,0.0001,-0.0005,0.0002
1985-08-19,186.3800048828125,,0.0015045608281234468,-0.04484189914951786,0.0915859810398091,,,,,,,0.0011,-0.0027,0.0032,0.0002
1985-08-20,188.0800018310547,,0.00912113372521417,-0.03226140507102104,0.0992362678028046,,,,,,,0.0067,-0.005,-0.0006,0.0002
1985-08-21,189.16000366210938,,0.00574224702541648,-0.017605813222122846,0.09813428051681393,,,,,,,0.0048,-0.0007000000000000001,-0.0008,0.0002
1985-08-22,187.36000061035156,,-0.009515769808151942,-0.02202735765930597,0.10171587757075841,,,,,,,-0.0076,0.004699999999999999,0.0034000000000000002,0.0002
1985-08-23,187.1699981689453,,-0.0010141035481815441,-0.025460790647758857,0.10089731923848727,,,,,,,-0.0012,0.0018,0.0015,0.0002
1985-08-26,187.30999755859375,,0.0007479798633223123,-0.026455283260711338,0.10057874355746128,,,,,,,0.0012,-0.0023,-0.0003,0.0002
1985-08-27,188.10000610351562,,0.0042176528493880205,-0.00791139215038339,0.08974825270920284,,,,,,,0.0034000000000000002,-0.0017000000000000001,-0.0021,0.0002
1985-08-28,188.8300018310547,,0.003880891567527911,-0.005791559454247364,0.09068175478820227,,,,,,,0.0031,-0.0017000000000000001,0.0001,0.0002
1985-08-29,188.92999267578125,,0.0005295283787372096,-0.010423242783624498,0.08854612738154703,,,,,,,0.0007000000000000001,0.0007000000000000001,0.0017000000000000001,0.0002
1985-08-30,188.6300048828125,,-0.0015878251447537517,-0.018114599534031495,0.08515038553861402,,,,,,,-0.0005,0.0038,0.003,0.0002
1985-09-03,187.91000366210938,,-0.0038170026086276065,-0.018644203807636983,0.08536323804324217,,,,,,,-0.0042,-0.0016,0.0009,0.0003
1985-09-04,187.3699951171875,,-0.002873761558181309,-0.0170496279679474,0.08468266715007758,,,,,,,-0.0033,-0.0001,0.0025,0.0003
1985-09-05,187.27000427246094,,-0.0005336545195724351,-0.003511884366743545,0.0695006292455807,,,,,,,-0.0004,-0.0005,0.0005,0.0003
1985-09-06,188.24000549316406,,0.005179693483062353,0.0029838706267972803,0.07174011460524032,,,,,,,0.004,-0.0013,-0.0048,0.0003
1985-09-09,188.25,,5.3094488654314986e-05,-0.0037046676874725737,0.06758939472501817,,,,,,,0.0008,-0.0013,-0.0016,0.0003
1985-09-10,186.89999389648438,,-0.007171347163429598,-0.0075404278489095145,0.07107154062404936,,,,,,,-0.0075,0.0011,0.001,0.0003
1985-09-11,185.02999877929688,,-0.010005324656260917,-0.01385709127460455,0.07786632718307086,,,,,,,-0.0103,0.0011,0.0026,0.0003
1985-09-12,183.69000244140625,,-0.007242049109501214,-0.019273895096274973,0.08109737532121795,,,,,,,-0.0079,0.0008,-0.0023,0.0003
1985-09-13,182.91000366210938,,-0.0042462777991724154,-0.02401152506305515,0.08169633855055915,,,,,,,-0.006,-0.0043,0.0018,0.0003
1985-09-16,182.8800048828125,,-0.00016400841231345442,-0.023389884398739236,0.08175978995956737,,,,,,,-0.0014000000000000002,-0.0032,0.0006,0.0003
1985-09-17,181.36000061035156,,-0.008311484207554232,-0.025470206005944407,0.0837226731155198,,,,,,,-0.009300000000000001,-0.0037,0.005699999999999999,0.0003
1985-09-18,181.7100067138672,,0.0019298969030530078,-0.025056326036055232,0.08390948557418491,,,,,,,0.0007000000000000001,-0.0032,0.0005,0.0003
1985-09-19,183.38999938964844,,0.009245460424349039,-0.02493621010073732,0.08410294807936754,,,,,,,0.0086,0.0006,-0.0027,0.0003
1985-09-20,182.0500030517578,,-0.007306812488959813,-0.037587230242667635,0.08268976179592633,,,,,,,-0.0046,0.0069,-0.0003,0.0003
1985-09-23,184.3000030517578,,0.012359241759311024,-0.016332181621612762,0.0912790065197994,,,,,,,0.0091,-0.005699999999999999,-0.0036,0.0003
1985-09-24,182.6199951171875,,-0.009115615337773497,-0.02430946784351007,0.09575851650306003,,,,,,,-0.0076,0.004,0.0025,0.0003
1985-09-25,180.66000366210938,,-0.010732622426259497,-0.03550261055555315,0.10100055228290201,,,,,,,-0.01,0.0038,0.0042,0.0003
1985-09-26,181.2899932861328,,0.003487156045904438,-0.03620421369702198,0.10049163664849017,,,,,,,0.0007000000000000001,-0.006500000000000001,0.004,0.0003
1985-09-30,182.0800018310547,,0.0043577062947703915,-0.03574643824893453,0.10084037278096904,,,,,,,0.0027,-0.0033,0.0015,0.0003
1985-10-01,185.07000732421875,,0.016421383255138533,-0.020430770662160258,0.11873220300253944,,,,,,,0.013600000000000001,-0.008199999999999999,0.0004,0.0003
